CRM Client Id,Name,Company Type,Street,Street2,City,State,Zip,Country,Phone,Mobile,Fax,Email,Website,Salesperson,Salesperson ID,Lead Generator Name,Lead Generator ID,Lead Source,Source Notes,Chatter -- Created Date,Chatter -- Last Updated Date,Chatter -- Last Updated by ID,Missed Items,Import Status
A9208928-E56A-4A8B-B640-298EA70AEC54,Bonaventure Resort & Spa,Property Itself,250 Racquet Club Rd ,,Weston ,FL,33326,United States,(954) 389-3300,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,12/18/2018,6/13/2019,6481A1B6-3C7C-4489-841F-FA6E73A11321,,
78158164-BA16-4461-8B1D-D6D3F2C2B012,Boston Greenway,Property Itself,,,,,,United States,,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,,,6/14/2018,05-07-2019,50701B8D-092F-4BFD-97C5-72C35AF9EC7C,,
A38D8D05-E8B3-47EB-ABB0-25E2127986FA,Boston Seaport Omni,Property Itself,450 Summer Street,,Boston,MA,02210,United States,770-500-9293,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,Referral,,3/19/2019,3/19/2019,7352A30D-B9FD-4F36-8387-97DEDB400316,,
695418E0-716C-412A-9CD4-3C50FAFFBD47,Bottleworks Hotel,Property Itself,850 Massachusetts Avenue,,Indianapolis,IN,46204,United States,317-618-3128,,,,https://www.ratiodesign.com/project/bottleworks,Shayne Rose,3699428D-3A9C-419F-AA5C-7E0525476F3D, ,,Referral - Agent Partner,Matt Isbell @ EnvelopIQ  misbell@envelopgroup.com,3/13/2020,3/19/2020,3699428D-3A9C-419F-AA5C-7E0525476F3D,,
136C1AA5-72B4-4072-B2B4-7D305753F806,boutique 18,,.,,.,,,United States,(954) 224-1323,,,,,Sean Dobbe,D3AA26D0-9231-401E-AA5E-62D4E0FAD226, ,,Marketing Campaign,.,08-03-2020,11/16/2020,D3AA26D0-9231-401E-AA5E-62D4E0FAD226,,
696F0D8A-B27A-428D-8629-D1D68A085093,Bowie House Hotel,Property Itself,Camp Bowie Blvd,,Forth Worth,TX,,United States,(817) 455-5492,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Agent Partner,Came from BDS AV,5/18/2022,5/18/2022,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
D37AC490-F9C4-4AED-98AB-2C679FCE7F0D,Box Butte General Hospital,,,,,,,,308-761-3075,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Contact Us Webpage,,8/15/2024,8/16/2024,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,,
9DEA43B1-1F1D-435D-A635-B3A9000FC1A1,Boyd Gaming Corporation,Management Company,3883 Howard Huges Parkway,FL9,Las Vegas,NV,89169,United States,(800) 522-4700,,,,http://www.boydgaming.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,,,8/16/2013,3/14/2022,C04CE155-DB23-4A4E-AD97-341DBF95CD84,,
5523CF77-9E7B-4E63-B820-B592ECAA0CB1,Brady Hotel Central Melbourne,Property Itself,30 Little La Trobe St.,,Melbourne,,VIC 3000,Australia,0396509888,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,Referral,,6/19/2018,6/19/2018,7352A30D-B9FD-4F36-8387-97DEDB400316,,
4AA85148-59FD-4F8A-9606-6439E71A4F82,Brandwidth Group,Management Company,1010 Wilshire Blvd,,Los Angeles,CA,90017,United States,323-599-9040,,,,,Sarah Williams,BE86AE57-6A2A-4142-89C9-135A36C80086, ,,Referral,Sebring vendor wanting specific services,03-09-2015,11/20/2017,7352A30D-B9FD-4F36-8387-97DEDB400316,,
9AE44037-3CDF-4DA2-B327-9E7F081F4D95,Brannan Cottage Inn,Property Itself,109 Wappo Ave,,Calistoga,CA,94515,United States,(310) 702-9611,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,PPC,Came in online,10/26/2020,4/13/2021,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
FBDFC124-96D3-4923-9EE6-08653EC6DF53,Bravo Gardens,Property Itself,74351 Hovley Lane East,,Palm Desert,CA,92260,United States,0000000000,,,,,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Referral - MDU Consultant,InfiniSys,02-01-2023,02-01-2023,C9D09C63-60DD-4E43-95D2-76CB846D9484,,
B37A50F4-A6AD-4EFF-97D9-DABEFF71FFC4,Bravo Logistic Services,Reseller,84 INDUSTRIAL DR,,Brownsville,TX,78521,United States,(956) 542-7851,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,Referral,,11/16/2018,10-02-2025,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
631E9EA2-525E-4CF1-A369-EA18B2685F1B,Breachview Condo Association,,,,,,,,(215) 317-6947,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Contact Us Webpage,,5/29/2018,5/29/2018,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,,
0DE63B8D-DA24-4136-A7BD-3BE9B1A42B71,Breakers Apartments,Property Itself,778 Jimmy Ann Dr,,Daytona,FL,32114,United States,(386) 257-1247,,,brleasing@cpsinc.org,http://breakersapthomes.com/listings.php?clientId=1103406899.1523298663&comm_id=11,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Free Wi-Fi Assessment Webpage,Form,4/21/2023,4/21/2023,C9D09C63-60DD-4E43-95D2-76CB846D9484,,
DA83069D-21F1-4744-9898-A9C069DB1071,Breakwater Motel,Property Itself,716 Commercial Street,,Provincetown,MA,02657,United States,508.487.1134,,,,http://www.breakwatermotel.com/,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,Google Web Search,,04-09-2019,04-12-2019,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
C015D462-F7F0-4A9E-AA0D-D814C6EEB05F,Breathless Riviera Cancun Resort & Spa,Property Itself,Sm. 12 mza. 41 lote 2-04 Bahia Petempich,"Puerto Morelos, Q. Roo",Cancun,,77580,Mexico,(998) 891-4678,,,,http://www.breathlessresorts.com/riviera-cancun,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,Other,,3/30/2016,11-11-2025,E0BC07BD-4588-4661-849D-6FA294A6EC88,,
7EC8D87A-1F1E-4C57-B995-0E0D00AC0691,Breckenridge Apartments,Property Itself,10890 Blue River Ln,,Nampa,ID,,United States,(208) 697-5701,,,,https://www.breckenridgeid.com,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Referral - MDU Consultant,PCA,8/15/2023,8/15/2023,C9D09C63-60DD-4E43-95D2-76CB846D9484,,
0547055B-4F9E-45C6-B6DB-61C61303A638,Breezy Palms Resort ,Property Itself,80015 Overseas Highway ,,Islamorada,FL,33036,United States,(305) 664-2361,,,,breezypalms.com ,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Call-in to Sales Line,sales call in number,12-01-2015,09-11-2023,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
7E546A26-3A38-43D1-A2FE-4D5293FF4C17,Brents Place Too,Property Itself,11980 East 16th Avenue ,,Aurora,CO,80010,United States,720 4259154,,,,info@brentsplace.com,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,,,12/14/2015,12/14/2015,2D92E8C4-D814-4A8D-A585-15D9C9C4E301,,
2B77262D-2A72-4BDA-88E5-34BA51DB7EAC,Brentwood Suites Hotel,Property Itself,622 Church St. East,,Brentwood,TN,37027,United States,(615) 277-4000,(615) 414-2000,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Tradeshow/Conference,Met him at the Choice show. ,04-06-2016,09-11-2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
D448CE7E-DFB3-4FF9-A459-910546F2D8CD,Bridge Bay Marina,,,,,,,,15306917332,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Marketing Campaign,,11-01-2023,11-01-2023,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,,
13C62075-DD18-4D8A-9AFC-BD0FC448AEBC,Bridge Street - Huntsville,Property Itself,Bridge Street Towne Centre,,Huntsville,AL,35806,United States,0000000000,,,,,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Referral - MDU Consultant,InfiniSys,03-03-2023,03-03-2023,C9D09C63-60DD-4E43-95D2-76CB846D9484,,
8D4D6266-9601-40BA-AF1A-7E80BD870BCD,Brighton Management,Management Company,21725 Gateway Center Dr,,Diamond Bar,CA,91765,United States,909-860-6255,,,,http://www.brightonmgtllc.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,,,9/17/2015,3/26/2018,7352A30D-B9FD-4F36-8387-97DEDB400316,,
1E2264C7-4EFC-4A19-B968-765C567240F4,Brighton Suites Hotel,Property Itself,34 Wilmington Ave,,Rehoboth Beach,DE,19971,United States,(302) 227-6688,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral - Agent Partner,Jeremy Maloney,11-02-2021,7/26/2024,BE86AE57-6A2A-4142-89C9-135A36C80086,,
526674C7-AC44-401A-862D-DBB954F4B5A2,Brim and Crown ,Property Itself,230 East Avenue ,,Nowalk ,CT,06855,United States,646.455.1073,,,,http://brimcrown.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Call-in to Sales Line,,11-06-2019,11-06-2019,6481A1B6-3C7C-4489-841F-FA6E73A11321,,
469169C2-5CAB-438A-88B0-60B2E30EC566,Bristol Hotel,Property Itself,1055 1st Avenue,,San Diego,CA,92101,United States,(619) 232-6141,,,grizzi@thebristolsandiego.com,thebristolsandiego.com,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,,,,10/27/2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
2AF14E61-92EE-4317-BBCE-20E4E9FE277F,Bristol Mural Westside,Property Itself,4th Ave at 8th Street,,Huntsville,AL,35805,United States,0000000000,,,,,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Referral - MDU Consultant,Realpage,03-03-2023,03-03-2023,C9D09C63-60DD-4E43-95D2-76CB846D9484,,
111ADEB3-F86C-4AE7-AE42-866CC85D6062,Bristol Tapestry at Roan Hill,Property Itself,2162 S Roan Street,,Johnson City,TN,37601,United States,0000000000,,,,,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Referral - MDU Consultant,Realpage,12/20/2024,12/20/2024,C9D09C63-60DD-4E43-95D2-76CB846D9484,,
63C19ED0-0006-417C-BF05-7662FA575AAB,Bristol Woodlands,Property Itself,714 Woodland St.,,Columbia,TN,38401,United States,0000000000,,,,,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Dustin Johnston,C9D09C63-60DD-4E43-95D2-76CB846D9484,Referral - MDU Consultant,Realpage,4/18/2023,4/18/2023,C9D09C63-60DD-4E43-95D2-76CB846D9484,,
29834774-C889-45D4-958E-063E95088812,Brittain Resorts & Hotels,Property Itself,407 30th Ave N,,Myrtle Beach,SC,29577,United States,(855) 969-3171,,,,https://www.brittainresorts.com/,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,Referral - Agent Partner,Gary's Agent - Global Amenities,1/28/2020,1/27/2021,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,,
E7D6B01C-B55B-4744-9EF0-687C918D959D,Broadwave LLC,Reseller,1111 12th St ,#106,Key West,FL,33040,United States,(305) 767-1467,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral,Duane Webster,2/19/2016,12-06-2022,BE86AE57-6A2A-4142-89C9-135A36C80086,,
EA38CDB5-CA98-4EDD-9DAF-B48341585455,Bromwell,Property Itself,355 Logan St ,,Denver,CO,80203,United States,(844) 851-3960,,,,https://www.hollandresidential.com/co/denver/bromwell?utm_source=gmb&utm_medium=organic,Stefan Prince,1731E44B-31D2-4E04-992A-5396A14D8BC4,Rowdy Smith,AC3D3832-E690-44F2-88F2-DB12CF9F0F30,Referral,NMHC,10/18/2024,10/18/2024,C9D09C63-60DD-4E43-95D2-76CB846D9484,,
ABEF2262-08CB-404B-ACFE-23D741B6BA45,Bronco Billy's Casino Cripple Creek,Property Itself,233 East Bennett Avenue,,Cripple Creek,CO,80813,United States,(719) 689-2142,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Referral - Groove,Came from Groove,11/15/2023,5/29/2025,B12081BD-089F-4177-8F9D-ADAAA1699F05,,
E16FE187-6829-4AC6-A805-9BCC328945C2,Brookside Motel,Property Itself,504 Canada Street,,Lake George,NY,12845,United States,(207) 651-7941,,,,http://www.brooksidemotel.com/,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Marketing Campaign,,04-06-2017,05-07-2018,7352A30D-B9FD-4F36-8387-97DEDB400316,,
013BD036-5B00-4881-8216-9686DF1ED517,Bruce Anchor Motel,Property Itself,7468 Hwy #6,Ontario,Tobermory,,N0H 2R0,Canada,519-596-2555,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Research Report Download,,03-06-2015,1/26/2023,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,,
4D0503C0-7E43-4736-876C-6F0D2F067318,Bryte Gardens Apartments,Property Itself,815 Bryte Ave ,,West Sacramento,CA,95605,United States,916.373.9593,916.520.6373,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,John Harwick ,11-12-2015,11-12-2015,6481A1B6-3C7C-4489-841F-FA6E73A11321,,
4F6CE1B7-4321-4214-B231-2552334BED9C,Buckner Westminster Place,Property Itself,2201 Horeshoe Lane,,Longview,TX,75605,United States,(903) 329-6520,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Google Web Search,Google search,9/27/2023,1/17/2024,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
C24CDE0F-B853-4538-B036-43F248623575,Budget Host Motel,Property Itself,2716 SE Frontage Rd (I-25),,Loveland ,CO,80537,United States,(970) 667-5202,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Dave DeBroux,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,Google Web Search,Google search wifi,5/23/2023,06-07-2023,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,,
F43DFB3D-4FAA-45DA-8A09-BA43ECDF905D,Budget Inn Tampa,Property Itself,1,,Tampa,,,United States,813-391-3923,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Telemarketing/BDR,,08-10-2018,5/29/2019,D3AA26D0-9231-401E-AA5E-62D4E0FAD226,,
2BB31765-1806-4733-B58C-750DDFB137F9,Budget Lodge - San Antonio,Property Itself,2635 NE 410 Loop,,San Antonio,TX,78217,United States,(210) 508-9978,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Google Web Search,Found us online and called in,8/25/2021,8/26/2021,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
8763F9B0-3C45-42AF-BB86-1FDC978A737D,Budget Suites of America,Management Company,3655 W. Tropicana Ave,,Las Vegas,NV,89103,United States,702-630-6993,,,,http://www.budgetsuites.com/index.php,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,PPC,,2/18/2015,01-08-2019,B34D99F4-FD2E-46AC-9504-B5EFADF6D01A,,
6A64A670-729C-4B53-98F1-972E9EEF41E0,Buena Vista Suites Orlando,Property Itself,8203 World Center Dr,,Orlando,FL,32821,United States,(407) 239-8588,,,dhernandez@bvsuites.com,http://www.buenavistasuites.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,,,,11/24/2025,4EDB7180-A482-4616-8EEA-69A87D5326D0,,
30FD1FDD-F306-475C-9B43-9E2B28DF4077,Buffalo Creek Guide Ser.,,,,,,,,9199654014,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Free Wi-Fi Assessment Webpage,,4/27/2023,4/27/2023,A0B22857-9A0A-421B-AC63-CA49EC05AA1B,,
7D61F152-5115-415F-AFA3-53BAE70F6C5A,Buffalo Lodging Associates,Management Company,570 Delaware Avenue ,, Buffalo,NY,14202,United States,(716) 886-1100,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Marketing Campaign,They got a PDF about Radisson and reached out,10/19/2022,10/19/2022,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
A37C1C05-E046-4AC7-9345-E226A74D6010,Buffel Village,Property Itself,"Central Queensland Office, Peak Downs Mine",,Dysart,Queensland,4745,Australia,61 429 991 169,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Old Website Form,Came in online,10/18/2023,10/18/2023,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
0D55AF22-923B-4D50-A9E1-94C16BE8BC67,Bumrungrad International Hospital ,Property Itself,"33 Soi Sukhumvit 3, Khlong Toei Nuea, Watthana",,Bangkok,,10110,Thailand,00353863640854,,,,,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,Referral,Lead source,10/19/2020,1/19/2021,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
EA2C6A2A-DBF5-4437-AD57-05577184E084,Bungalows Key Largo ,Property Itself,Letter returned 99010 Overseas Hwy,,Key Largo ,FL,33037,United States,(866) 801-0195,(305) 363-2830,,,https://www.bungalowskeylargo.com/?utm_source=gmb-hotel&utm_medium=organic&utm_campaign=gmb,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral,,12/22/2017,08-04-2025,455A85CF-EFA2-4B88-880C-81F78B4E2132,,
B3EC208C-75F8-4ECE-863C-741C18F1F8A9,Butterfly Meadows Inn & Farm,Property Itself,6775 Bethasda-Arno Road,,Franklin,TN,37179,United States,615-948-5748,,,norm@butterflymeadowsinn.com,http://butterflymeadowsinn.com/,Chris Orbesen,1CE3E306-C864-40F5-97AD-0EDEC8D1DA83, ,,,,,12-11-2015,7177DF35-F9F4-48E3-AA85-624C624CD554,,
D718B67B-CA8E-422C-9096-CD5AE4537DE2,By the Beach Rentals,Property Itself,"621 Bay Esplanade, ",,Clearwater,FL,33767,United States,(727) 415-1257,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Google Web Search,called in after finding us online,09-04-2024,09-05-2024,BE86AE57-6A2A-4142-89C9-135A36C80086,,
339DC820-A7E6-4524-BC1A-81991FC23A12,Cablexpress Technologies,Reseller,621 East Brighton Avenue,,Syracuse ,NY,13210,United States,800-767-3282,,,auctionmanager@cxtec.com,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,PPC,,,11-02-2015,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
0EE66B86-04C3-40DB-8FCA-8C27CA988BCB,Cabot Citrus Farms ,Property Itself,17590 Ponce De Leon Bvld,,Brooksville ,FL,34614,United States,(352) 796-5500,,,,https://cabotcitrusfarms.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Referral,Steve Bronkin Ruckus ,03-04-2024,07-10-2025,BE86AE57-6A2A-4142-89C9-135A36C80086,,
1BEBECCB-5871-40DE-A952-B18C019464F4,"Cachet Boutique - Camgt 510 W 42nd Hotel Operating, LLC ",Property Itself,510 West 42nd Street,,New York,NY,10036,United States,(212) 947-2999,,,dslopezhotelier@gmail.com,http://www.theoutnyc.com/,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,PPC,,,11-03-2023,BE86AE57-6A2A-4142-89C9-135A36C80086,,
682617C3-243D-45C4-89D5-CDCFCB3099DA,Caesars Entertainment,Management Company,,,,,,United States,,,,,http://www.caesars.com/index.html, ,, ,,,,8/16/2013,1/29/2016,C04CE155-DB23-4A4E-AD97-341DBF95CD84,,
BE006486-8CDE-4DD4-984F-187DAAD533EC,Cafe Alysa,Property Itself,3076 Carlsbad Blvd.,,Carlsbad,CA,92008,United States,(760) 434-4100,,,,, ,, ,,,,1/17/2005,11-11-2022,BE86AE57-6A2A-4142-89C9-135A36C80086,,
8E2D70FE-D306-4FC7-9FAD-A46AB613998E,Caffe Carpediem,Property Itself,3401 First Avenue,,San Diego,CA,92103,United States,(619) 297-9020,,,,, ,, ,,,,1/17/2005,11-11-2022,BE86AE57-6A2A-4142-89C9-135A36C80086,,
C9C74FAD-E1E5-420A-8652-457597BE0697,Caffiends - Gato Loco,Property Itself,634 Broadway,,San Diego,CA,92101,United States,(619) 544-1609,,,,, ,, ,,,,1/17/2005,11-11-2022,BE86AE57-6A2A-4142-89C9-135A36C80086,,
451D223B-BB7D-4D2C-AE27-BE3AF4CEDF7D,Cahuilla Casino ,Property Itself,52702 CA-371,,Anza,CA,92539,United States,(951) 763-1200,,,,http://www.cahuillacasino.com/,Shayne Rose,3699428D-3A9C-419F-AA5C-7E0525476F3D, ,,Referral,,10-08-2018,10-08-2018,3699428D-3A9C-419F-AA5C-7E0525476F3D,,
752B516E-3B35-4683-ADF9-D3FB952CD24C,Calaroga Terrace,Property Itself,1400 NE 2nd Avenue,,Portland,OR,97232,United States,(503) 894-7659,,,,http://www.pacificacalarogaterrace.com/,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,,,11-11-2014,11-11-2022,BE86AE57-6A2A-4142-89C9-135A36C80086,,
380896CB-7256-4D80-9797-21DBD0B1F342,California Hotel & Casino,Property Itself,12 E. Ogden Ave,,Las Vegas,NV,89101,United States,(702) 385-1222,,,rhondamartin@boydgaming.com,www.thecal.com,Gary Patrick,A0B22857-9A0A-421B-AC63-CA49EC05AA1B, ,,,,,,,,
988C4AB6-4709-43A3-A39F-C4954293C952,CallTek Center International,3rd Party Vendor,25511 Alisal Ave.,,Laguna Hills,CA,92653,United States,(949) 900-8229,,,,https://www.calltekcenter.com/CAS/fh_monitor_ticket.php, ,, ,,,,6/22/2006,10-01-2014,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
3A71E8B7-5A7C-4444-B7CF-EA6E4A6DC607,"Cambria Hotel Boston, Downtown-South Boston",Property Itself,6 West Broadway,,Boston,MA,02127,United States,(617) 752-6681,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Telemarketing/BDR,Choice Call in list,10/14/2020,3/29/2021,26E9224E-6C77-4BE7-8ABB-A4A578110777,,
76EA72B5-86C7-4A1F-A0C8-E207496E854D,Cambria Hotel Traverse City,Property Itself,255 Munson Avenue Us31,,Traverse City,MI,49686,United States,(231) 788-9000,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Dave DeBroux,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,Tradeshow/Conference,Email sent,2/28/2022,3/15/2023,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,,
B3CB63B7-2475-4C10-BFE3-8084CA94A256,Cambria Hotels Denver International Airport,Property Itself,16001 E 40th Circle,,Aurora ,CO,80011,United States,(720) 527-2772,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Dave DeBroux,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,Tradeshow/Conference,Choice Show 2023,05-03-2023,05-10-2023,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,,
A0D6DF69-8429-4DD8-A30F-75F3390C3571,Cambria Suites - Appleton,Property Itself,3490 N. Gateway Dr,,Appleton,WI,920-733-0101,United States,866-720-1600,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Old Website Form,,10/22/2019,03-07-2022,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,,
E157A3B8-1707-46F0-AE96-F08E30230C47,Camelot by the Sea,Property Itself,2000 N. Ocean Blvd.,,Myrtle Beach,SC,29577,United States,(843) 916-4700,,,,http://www.oceanaresorts.com/myrtle-beach-resorts/camelot-by-the-sea/default.asp, ,, ,,,,10-01-2008,11/18/2022,BE86AE57-6A2A-4142-89C9-135A36C80086,,
CBC72AB6-AEB6-4FDF-BB93-09E484CD9A45,Cameron Trading Post,Property Itself,466 US-89,,Cameron ,AZ,86020,United States,(928) 679-2232,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777,Dave DeBroux,6CE13390-A6D7-43CB-BE5E-E4A2C4F3F748,Google Web Search,Google Web ,2/28/2023,12-06-2023,BE86AE57-6A2A-4142-89C9-135A36C80086,,
40CE6653-3664-47F1-858C-144EF2FCFFD8,Camp Creek Inn,Property Itself,984 Fazio Dr ,,Inlet Beach ,FL,32413,United States,(855) 669-7768,,,,,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321,Free Wi-Fi Assessment Webpage,Brandon Sanchez ,10-09-2023,09-09-2025,F960690F-A5AC-4BEF-B89B-25E730365006,,
2F410504-CFA3-4571-8C57-3B89B7350A3F,Camp Long Creek,Property Itself,1358 Long Creek,,Ridgedale,MI,65672,United States,(800) 225-6343,,,,,Jack Nielsen,26E9224E-6C77-4BE7-8ABB-A4A578110777, ,,Referral,Referred by Michel Brown (agent for Angler's Lodge lead),12/15/2020,01-12-2021,CCB8D2BB-91AE-429C-9A48-853703AC0ACC,,
EE4C138A-F5FF-41EA-8354-9BDF3EB07256,Campbell House Lexington ,Property Itself,"1375 South Broadway Road,",,Lexington ,KY,40504,United States,859-255-4281,,,,https://curiocollection3.hilton.com/en/hotels/kentucky/the-campbell-house-lexington-curio-collection-by-hilton-LEXQQQQ/index.html,Stephen Nichols,6481A1B6-3C7C-4489-841F-FA6E73A11321, ,,Referral,,7/31/2019,5/29/2025,B12081BD-089F-4177-8F9D-ADAAA1699F05,,
